code,name,department_code
FIL0004,ESTÁGIO PEDAGÓGICO SUPERVISIONADO 1,552
FIL0007,FILOSOFIA GERAL E METAFÍSICA,552
FIL0010,METODOLOGIA DE ENSINO DE FILOSOFIA,552
FIL0014,FILOSOFIA AFRICANA,552
FIL0017,FILOSOFIA E FEMINISMO,552
FIL0020,FILOSOFIA DA MATEMÁTICA,552
FIL0025,PROJETO DE MONOGRAFIA FILOSÓFICA,552
FIL0026,FILOSOFIA ORIENTAL,552
FIL0028,MONOGRAFIA FILOSÓFICA,552
FIL0050,HISTÓRIA DA FILOSOFIA NO BRASIL,552
FIL0065,FILOSOFIA DA HISTÓRIA,552
FIL0069,INTRODUÇÃO À FILOSOFIA,552
FIL0087,EPISTEMOLOGIA DAS CIENCIAS HUMANAS E SOCIAIS,552
FIL0089,TOPICOS ESPECIAIS DE HISTORIA DA FILOSOFIA ANTIGA,552
FIL0092,TOPICOS ESPECIAIS DE HISTORIA DA FILOSOFIA CONTEMPORANEA,552
FIL0097,TOPICOS ESPECIAIS DE TEORIA DA CIENCIA,552
FIL0115,HISTORIA DA FILOSOFIA MEDIEVAL 2,552
FIL0120,TOPICOS ESPECIAIS DE ETICA,552
FIL0122,TOPICOS ESPECIAIS DE FILOSOFIA SOCIAL E POLITICA,552
FIL0124,FILOSOFIA DA ARTE,552
FIL0125,FENOMENOLOGIA,552
FIL0127,FILOSOFIA MARXISTA,552
FIL0134,MITO E FILOSOFIA,552
FIL0136,FILOSOFIA DA RELIGIÃO,552
FIL0142,TEXTOS FILOSÓFICOS GREGOS 1,552
FIL0145,TEXTOS FILOSOFICOS LATINOS 1,552
FIL0146,TEXTOS FILOSOFICOS LATINOS 2,552
FIL0149,METAFILOSOFIA,552
FIL0150,SEMINARIO ESPECIAL DE FILOSOFIA 1,552
FIL0152,FILOSOFIA DA MENTE,552
FIL0158,IDEIAS FILOSOFICAS EM FORMA LITERARIA,552
FIL0161,TOPICOS ESPECIAIS DE FILOSOFIA DA LINGUAGEM,552
FIL0165,INTRODUÇÃO À HISTÓRIA DA FILOSOFIA,552
FIL0166,INTRODUÇÃO A PRÁTICA FILOSÓFICA,552
FIL0167,ÉTICA FILOSÓFICA,552
FIL0168,ESTÁGIO PEDAGÓGICO SUPERVISIONADO 2,552
FIL0171,ESTÁGIO PEDAGÓGICO SUPERVISIONADO 3,552
FIL0174,ESTÁGIO PEDAGÓGICO SUPERVISIONADO 4,552
FIL0175,EPISTEMOLOGIA,552
FIL0176,FILOSOFIA POLÍTICA,552
FIL0177,FILOSOFIA MEDIEVAL,552
FIL0179,LÓGICA,552
FIL0180,FILOSOFIA ANTIGA,552
FIL0181,FILOSOFIA MODERNA,552
FIL0182,ESTÉTICA E FILOSOFIA DA ARTE,552
FIL0183,FILOSOFIA DA CIÊNCIA,552
FIL0184,ÉTICA E EDUCAÇÃO,552
FIL0185,FILOSOFIA DA MÚSICA,552
FILPROF0001,FILOSOFIA DO ENSINO DE FILOSOFIA,1664
FILPROF0003,SEMINÁRIO DE PROJETOS,1664
FIT0001,DIVERSIDADE MICROBIANA,455
FIT0003,INTRODUÇÃO A PATOLOGIA VEGETAL,455
FIT0006,MICOLOGIA,455
FIT0009,INTRODUCAO A NEMATOLOGIA VEGETAL,455
FIT0018,FITOPATOLOGIA APLICADA,455
FIT0019,MICROBIOLOGIA E MICRORGANISMOS FITOPATOGÊNICOS,455
FIT0024,PESQUISA EM MICOLOGIA : FUNGOS FITOPATOGENICOS,455
FIT0027,PESQUISA EM NEMATOLOGIA VEGETAL,455
FIT0030,FITOPATOLOGIA GERAL,455
FIT0032,ELEMENTOS DE MICOLOGIA,455
FIT0034,PATOLOGIA FLORESTAL,455
FMD0001,ESTÁGIO EM PARASITOLOGIA MÉDICA,402
FMD0002,ONCOLOGIA MOLECULAR,402
FMD0012,EPIDEMIOLOGIA,402
FMD0013,MORFOFUNCIONAL 1,402
FMD0014,"SAÚDE, AMBIENTE E SOCIEDADE",402
FMD0015,SAÚDE DA FAMÍLIA E COMUNIDADE 2,402
FMD0016,PSICOLOGIA MÉDICA 5,402
FMD0017,SAÚDE DO ADULTO,402
FMD0018,MEDICINA LEGAL E DEONTOLOGIA,402
FMD0019,MORFOFUNCIONAL 2,402
FMD0020,SAÚDE DO ADULTO,402
FMD0021,URGÊNCIA E EMERGÊNCIA 4,402
FMD0022,SISTEMA ÚNICO DE SAÚDE,402
FMD0023,PATOLOGIA SISTÊMICA 2,402
FMD0024,SAÚDE DA FAMILIA E COMUNIDADE 5,402
FMD0025,PSICOLOGIA MÉDICA 2,402
FMD0026,PSICOLOGIA MÉDICA 8,402
FMD0027,MORFOFUNCIONAL 3,402
FMD0029,SAÚDE DA MULHER,402
FMD0030,INTERNATO,402
FMD0031,INTERNATO,402
FMD0032,SAÚDE DA CRIANÇA E DO ADOLESCENTE,402
FMD0034,PARASITOLOGIA MÉDICA,402
FMD0035,INTERNATO,402
FMD0036,URGÊNCIA E EMERGÊNCIA 2,402
FMD0037,ATENÇÃO PRIMÁRIA À SAÚDE,402
FMD0038,SAÚDE DA FAMÍLIA E COMUNIDADE 3,402
FMD0039,PSICOLOGIA MÉDICA 3,402
FMD0040,PSICOLOGIA MÉDICA 6,402
FMD0041,INTERNATO URGÊNCIA E EMERGÊNCIA 1-CLÍNICA MÉDICA,402
FMD0042,INTERNATO,402
FMD0043,INTERNATO,402
FMD0044,SEMIOLOGIA,402
FMD0046,INTERNATO,402
FMD0047,PATOLOGIA SISTÊMICA 3,402
FMD0048,INTERNATO,402
FMD0049,SAÚDE DA FAMILIA E COMUNIDADE 1,402
FMD0050,PSICOLOGIA MÉDICA 4,402
FMD0051,INTERNATO,402
FMD0052,SAÚDE DA CRIANÇA E DO ADOLESCENTE,402
FMD0053,INTERNATO,402
FMD0054,INTERNATO,402
FMD0055,SAÚDE DO ADULTO,402
FMD0056,URGÊNCIA E EMERGÊNCIA 3,402
FMD0057,SAÚDE DA FAMÍLIA E COMUNIDADE 4,402
FMD0058,SAÚDE DO ADULTO,402
FMD0060,URGÊNCIA E EMERGÊNCIA 1,402
FMD0061,PSICOLOGIA MÉDICA 7,402
FMD0062,IMUNIZAÇÃO NA PRÁTICA,402
FMD0064,PSICOLOGIA MÉDICA 1,402
FMD0066,PROCESSOS PATOLÓGICOS PRÁTICA,402
FMD0067,PROCESSOS PATOLÓGICOS TEÓRICA,402
FMD0068,PRINCÍPIOS DE VIROLOGIA HUMANA,402
FMD0070,PATOLOGIA SISTÊMICA 1,402
FMD0071,PARASITOLOGIA,402
FMD0073,FARMACOLOGIA MEDICA,402
FMD0077,DOENÇAS INFECCIOSAS E PARASITÁRIAS 1,402
FMD0079,PESQUISA BÁSICA DE INTERESSE MÉDICO,402
FMD0080,INTRODUÇÃO À SAUDE DO ADOLESCENTE,402
FMD0086,ESTÁGIO 2 EM PATOLOGIA,402
FMD0095,PATOLOGIA GERAL,402
FMD0097,ESTÁGIO 1 EM PATOLOGIA,402
FMD0102,HEMATOLOGIA 2,402
FMD0110,IMAGINOLOGIA,402
FMD0111,MEDICINA LEGAL E DEONTOLOGIA MÉDICA,402
FMD0135,ANATOMIA DA CRIANCA,402
FMD0136,IMUNOLOGIA MÉDICA,402
FMD0194,APARELHO RESPIRATORIO 2,402
FMD0213,OFTALMOLOGIA,402
FMD0218,OTORRINOLARINGOLOGIA,402
FMD0393,TRAUMATOLOGIA E ORTOPEDIA,402
FMD0404,PEDIATRIA 2,402
FMD0450,CLINICA CIRURGICA NA CRIANCA,402
FMD0492,HISTORIA DA MEDICINA,402
FMD0510,ELEMENTOS DE ANATOMIA,402
FMD0539,INTERNATO EM CLÍNICA GINECO-OBSTETRICIA,402
FMD0543,INTERNATO EM PEDIATRIA,402
FMD0547,INTERNATO EM CLÍNICA MÉDICA,402
FMD0551,INTERNATO EM CLÍNICA CIRURGICA,402
FMD0561,INTERNATO EM MEDICINA SOCIAL,402
FMD0564,METODOLOGIA PESQ EM PERINAT CRESCIMENTO NEURODESENVOLVIMENTO 1,402
FMD0565,METODOLOGIA PESQ EM PERINAT CRESCIMENTO NEURODESENVOLVIMENTO 2,402
FMD0573,PRÁTICAS INTEGRATIVAS EM MEDICINA: FUNDAMENTOS DA HOMEOPATIA,402
FMD0578,ENSINO DE MEDICINA,402
FMD0579,TÓPICOS ESPECIAIS EM PSIQUIATRIA,402
FMD0581,BIOESTATÍSTICA APLICADA À MEDICINA,402
FTD0007,INTRODUCAO A ATIVIDADE EMPRESARIAL,429
FTD0008,EMPRESA JUNIOR 1,429
FTD0009,EMPRESA JUNIOR 2,429
FTD0010,EMPREENDEDORISMO E INOVAÇÃO TECNOLÓGICA,429
FTD0011,PESQUISA EM EMPREENDEDORISMO E INOVAÇÃO,429
FTD0012,ELEMENTOS FINITOS PARA ANÁLISE DE VIBRAÇÕES,429
FTD0018,IMPACTOS SOCIAIS DA TECNOLOGIA,429
FTD0021,INTRODUÇÃO À ENGENHARIA MECATRÔNICA,429
FUP0001,ANATOMIA E FISIOLOGIA VEGETAL,666
FUP0003,TÓPICOS ESPECIAIS EM BIOLÓGIA,666
FUP0007,TÓPICOS ESPECIAIS EM CIÊNCIAS NATURAIS,666
FUP0009,BIOLOGIA MOLECULAR E BIOTECNOLOGIA,666
FUP0011,COMPLEXIDADE,666
FUP0014,SOCIALIZAÇÃO DA PRODUÇÃO TEATRAL E AUDIOVISUAL,666
FUP0018,ORGANIZAÇÃO ESCOLAR E MÉTODO DO TRABALHO PEDAGÓGICO: GESTÃO DE PROCESSOS EDUCATIVOS E,666
FUP0019,METODOLOGIA E PRÁTICAS DE PESQUISA EM EDUCAÇÃO DO CAMPO I,666
FUP0020,DOCÊNCIA POR ÁREA DE CONHECIMENTO E INTERDISCIPLINARIDADE I: LIN,666
FUP0022,O SISTEMA DE COMPLEXOS NA ESCOLA DO CAMPO I,666
FUP0023,O SISTEMA DE COMPLEXOS NA ESCOLA DO CAMPO II,666
FUP0024,METODOLOGIA E PRÁTICAS DE PESQUISA EM EDUCAÇÃO DO CAMPO II,666
FUP0026,TÓPICOS AVANÇADOS EM GESTÃO DO AGRONEGÓCIO 2,666
FUP0028,TÓPICOS AVANÇADOS EM GESTÃO DO AGRONEGÓCIO 3,666
FUP0029,SEMINÁRIO DE PESQUISA IV,666
FUP0030,"EDUCAÇÃO DO CAMPO: PRINCÍPIOS, FUNDAMENTOS E POLÍTICAS PÚBLICAS",666
FUP0032,ESCOLA E EDUCAÇÃO DO CAMPO,666
FUP0033,DOCÊNCIA POR ÁREA DE CONHECIMENTO E INTERDISCIPLINARIDADE : LIN,666
FUP0034,O SISTEMA DE COMPLEXOS NA ESCOLA DO CAMPO,666
FUP0035,METODOLOGIA E PRÁTICAS DE PESQUISA EM EDUCAÇÃO DO CAMPO II,666
FUP0036,PRÁTICAS PEDAGÓGICAS E O SISTEMA DE COMPLEXOS NAS ESCOLAS DO CAMPO,666
FUP0037,PRÁTICAS ESCOLARES NAS ESCOLAS DO CAMPO,666
FUP0038,METODOLOGIA E PRÁTICAS DE PESQUISA EM EDUCAÇÃO DO CAMPO III,666
FUP0039,TÓPICOS ESPECIAIS EM EDUCAÇÃO DO CAMPO I,666
FUP0040,PRÁTICAS DE CAMPO EM BOTÂNICA,666
FUP0041,CEBEP 1,666
FUP0042,SEMINÁRIO DE PESQUISA I,666
FUP0043,HISTÓRIA DA EDUCAÇÃO,666
FUP0049,CEBEP 2,666
FUP0050,LEITURA E PRODUÇÃO DE TEXTO 2,666
FUP0052,FUNDAMENTOS BÁSICOS DAS ARTES PLÁSTICAS,666
FUP0054,MATEMÁTICA BÁSICA E APLICAÇÕES NA VIDA DO CAMPO,666
FUP0056,ARITMÉTICA 1,666
FUP0058,HISTÓRIA E FILOSOFIA DAS CIÊNCIAS DA NATUREZA E DA MATEMÁTICA 1,666
FUP0060,GEOMETRIA E A VIDA NO CAMPO 1,666
FUP0062,PESQUISA E MEMÓRIA 2,666
FUP0063,LETRAMENTO CIENTÍFICO E DIGITAL,666
FUP0065,GEOMETRIA E A VIDA NO CAMPO 2,666
FUP0066,BIOLOGIA GERAL: CITOLOGIA E HISTOLOGIA,666
FUP0068,TEORIA E HISTÓRIA DAS ARTES PLÁSTICAS E VISUAIS,666
FUP0069,HISTÓRIA E FILOSOFIA DAS CIÊNCIAS DA NATUREZA E DA MATEMÁTICA 2,666
FUP0071,AMBIENTES INFORMATIZADOS,666
FUP0073,ARITMÉTICA 2,666
FUP0074,COMUNICAÇÃO E TECNOLOGIAS DA INFORMAÇÃO,666
FUP0075,PESQUISA E MEMÓRIA 3,666
FUP0076,LEITURA E PRODUÇÃO DE TEXTO 3,666
FUP0077,"CEBEP 3: RAÇA, GÊNERO E GERAÇÃO",666
FUP0079,CEBEP 4,666
FUP0080,LEITURA E PRODUÇÃO DE TEXTO 4,666
FUP0083,OFICINA BÁSICA DE ARTES CÊNICAS OBAC,666
FUP0084,INTRODUÇÃO A LINGUAGEM AUDIOVISUAL,666
FUP0086,BIOLOGIA VEGETAL E ANIMAL,666
FUP0088,GEOCIÊNCIAS PARA EDUCAÇÃO DO CAMPO,666
FUP0090,INTRODUÇÃO AO PENSAMENTO MATEMÁTICO,666
FUP0092,EDUCAÇÃO MATEMÁTICA E EDUCAÇÃO DO CAMPO 1,666
FUP0094,INTRODUÇÃO GEOMETRIA ANALÍTICA,666
FUP0100,QUÍMICA TERRA E AMBIENTE,666
FUP0101,ANATOMIA E FISIOLOGIA HUMANA,666
FUP0103,"LUZ, ONDAS E A VIDA NO CAMPO",666
FUP0106,CEBEP 5: DIVERSIDADE GERACIONAL NO CAMPO,666
FUP0109,AUDIOVISUAL ESTÉTICA POLÍTICA E EDUCAÇÃO,666
FUP0110,PEDAGOGIA DO TEATRO,666
FUP0111,"CEBEP 6: SOBERANIA, SEGURANÇA ALIMENTAR E NUTRICIONAL",666
FUP0113,TEORIA PEDAGÓGICA 5,666
FUP0115,GENÉTICA E MELHORAMENTO,666
FUP0116,TÓPICOS EM QUÍMICA APLICADA E DO COTIDIANO 1,666
FUP0117,GEOCIÊNCIAS E MEIO AMBIENTE,666
FUP0120,SEMÂNTICA,666
FUP0121,TEORIA E HISTÓRIA DO TEATRO,666
FUP0122,PROJETO EXPERIMENTAL EM AUDIOVISUAL 1,666
FUP0124,ÁLGEBRA ELEMENTAR,666
FUP0127,POLÍTICAS AGRÍCOLAS,666
FUP0128,ECONOMIA BRASILEIRA CONTEMPORÂNEA,666
FUP0129,LÍNGUA BRASILEIRA DE SINAIS 1,666
FUP0133,PROJETO EXPERIMENTAL EM AUDIOVISUAL: PRODUÇÃO E FINALIZAÇÃO,666
FUP0134,TÓPICOS EM FÍSICA MODERNA E CONTEMPORÂNEA,666
FUP0135,TÓPICOS EM QUÍMICA APLICADA E DO COTIDIANO 2,666
FUP0137,MODELAGEM MATEMÁTICA E A VIDA NO CAMPO,666
FUP0143,ECOLOGIA POLÍTICA,666
FUP0144,LÍNGUA BRASILEIRA DE SINAIS 2 LIBRAS,666
FUP0145,MATEMÁTICA CONTEMPORÂNEA,666
FUP0147,TÓPICOS AMBIENTAIS,666
FUP0148,TÓPICOS EM ECOLINGUÍSTICA,666
FUP0149,"TEXTOS ACADÊMICOS: ATIVIDADES DE LEITURA, ESCRITA E REESCRITA",666
FUP0151,EDUCAÇÃO DO CAMPO E DIREITOS HUMANOS,666
FUP0155,TÓPICOS ESPECIAIS EM EDUCAÇÃO DO CAMPO,666
FUP0157,EXPRESSÕES ESTÉTICA E CULTURA POLÍTICA,666
FUP0159,"DOCUMENTÁRIO, TERRITÓRIO E EDUCAÇÃO DO CAMPO",666
FUP0160,AÇÃO COLETIVA E FORMAÇÃO DE GRUPOS DE INTERESSE NO AGRONEGÓCIO,666
FUP0161,AGROECOLOGIA,666
FUP0165,TEORIA PEDAGÓGICA 4,666
FUP0167,PRÁTICAS PEDAGÓGICAS 6,666
FUP0169,ESTÁGIO CURRICULAR SUPERVISIONADO 2: EJA,666
FUP0174,SINTAXE DA LINGUA PORTUGUESA,666
FUP0176,ESTUDOS LITERÁRIOS 3: REPRESENTAÇÃO DO PERSONAGEM POPULAR BRASILEIRO,666
FUP0181,EDUCAÇÃO FINENCEIRA,666
FUP0187,PRÁTICAS PEDAGÓGICAS 7,666
FUP0189,ESTÁGIO C. S. 3,666
FUP0191,TÓPICOS AVANÇADOS EM LINGUÍSTICA,666
FUP0193,ESTUDOS LITERÁRIOS 4,666
FUP0198,ESTATÍSTICA E A VIDA NO CAMPO,666
FUP0199,GENÉTICA E EVOLUÇÃO,666
FUP0200,FUNDAMENTOS EM ECOLOGIA DE POPULAÇÕES E COMUNIDADES,666
FUP0202,CÁLCULO INTEGRAL E A VIDA NO CAMPO,666
FUP0203,CÁLCULO DIFERENCIAL E VIDA NO CAMPO,666
FUP0209,ESCOLA E EDUCAÇÃO DO CAMPO 2,666
FUP0212,PRÁTICAS PEDAGÓGICAS 8,666
FUP0214,ESTÁGIO C. S. 4,666
FUP0218,SIMULAÇÃO EM ENSINO DE FÍSICA,666
FUP0220,TÓPICOS ESPECIAIS EM ENSINO DE FÍSICA,666
FUP0222,PRÁTICA PEDAGÓGICA 5,666
FUP0225,ESTÁGIO CURRICULAR SUPERVISIONADO 1,666
FUP0227,"FONÉTICA, FONOLOGIA E MORFOLOGIA DO PORTUGUÊS",666
FUP0229,ESTUDOS LITERÁRIOS 2 :CONSOLIDAÇÃO DO SIST LIT E DESAGREGAÇÃO NACIONAL,666
FUP0233,HIDRODINÂMICA E TERMODINÂMICA E A VIDA NO CAMPO,666
FUP0238,ESTÁGIO SUPERVISIONADO,666
FUP0239,CANAIS DE DISTRIBUIÇÃO DE ALIMENTOS,666
FUP0240,"TEORIA, CONCEITOS E METODOLOGIAS EM EDUCAÇÃO AMBIENTAL",666
FUP0244,QUÍMICA E ANÁLISE DO AMBIENTE,666
FUP0246,LABORATÓRIO DE QUÍMICA 1,666
FUP0247,FUNDAMENTOS QUÍMICA INORGÂNICA,666
FUP0248,QUÍMICA MODERNA,666
FUP0249,TÓPICOS ESPECIAIS EM GEOCIÊNCIAS,666
FUP0257,EPIDEMIOLOGIA AMBIENTAL,666
FUP0259,HISTÓRIA AMBIENTAL,666
FUP0260,HIDROLOGIA APLICADA A GESTÃO AMBIENTAL,666
FUP0261,PEDOLOGIA E EDAFOLOGIA,666
FUP0262,METODOLOGIA DA PESQUISA CIENTÍFICA E ELABORAÇÃO DE PROJETOS,666
FUP0263,INTRODUÇÃO ÀS CIÊNCIAS SOCIAIS,666
FUP0265,BIOLOGIA GERAL APLICADA A GESTÃO AMBIENTAL,666
FUP0267,ESTADO POLÍTICA AMBIENTE E SUSTENTABILIDADE,666
FUP0270,DIREITO NO AGRONEGÓCIO E LEGISLAÇÃO TRIBUTÁRIA,666
FUP0275,EXTENSÃO RURAL,666
FUP0276,MATEMÁTICA PARA AGRONEGÓCIO,666
FUP0277,INTRODUÇÃO AO AGRONEGÓCIO,666
FUP0279,EVOLUÇÃO DA AGRICULTURA FAMILIAR,666
FUP0280,ECONOMIA APLICADA AO AGRONEGÓCIO 1,666
FUP0281,ADMINISTRAÇÃO APLICADA AO AGRONEGÓCIO,666
FUP0282,ADMINISTRAÇÃO FINANCEIRA,666
FUP0285,HISTÓRIA E FILOSOFIA DA CIÊNCIA,666
FUP0286,ENSINO DE CIÊNCIAS,666
FUP0288,INTRODUÇÃO À ESTATÍSTICA,666
FUP0289,CONTABILIDADE GERENCIAL,666
FUP0290,ÉTICA E PERFIL DO PROFISSIONAL NO AGRONEGÓCIO,666
FUP0291,AGRICULTURA FAMILIAR E POLÍTICAS PÚBLICAS,666
FUP0292,SISTEMAS DE PRODUÇÃO DE MATÉRIAS-PRIMAS VEGETAIS,666
FUP0293,ECONOMIA APLICADA AO AGRONEGÓCIO 2,666
FUP0295,SISTEMAS AGROINDUTRIAIS,666
FUP0299,FILOSOFIA E SOCIOLOGIA DA EDUCAÇÃO,666
FUP0302,SISTEMAS ECOLÓGICOS,666
FUP0306,SOCIOLOGIA,666
FUP0307,COMERCIALIZAÇÃO DE PRODUTOS AGROINDUSTRIAIS,666
FUP0308,MARKETING NO AGRONEGÓCIO,666
FUP0309,SISTEMAS DE PRODUÇÃO DE MATÉRIAS-PRIMAS ANIMAIS,666
FUP0310,ESTATÍSTICA APLICADA À GESTÃO DO AGRONEGÓCIO,666
FUP0311,METODOLOGIA DE PESQUISA,666
FUP0312,PESQUISA E EXTENSÃO,666
FUP0313,QUÍMICA E TECNOLOGIA,666
FUP0314,BASES PSICOLÓGICAS PARA O ENSINO DE CIÊNCIAS,666
FUP0316,UNIVERSO,666
FUP0320,SAÚDE E AMBIENTE 1,666
FUP0321,NATUREZA E ENERGIA,666
FUP0323,METODOLOGIA DA PESQUISA EM EDUCAÇÃO,666
FUP0325,EXPERIMENTOS DE QUÍMICA PARA O ENSINO MÉDIO,666
FUP0329,COMPOSTOS ORGÂNICOS E VIDA,666
FUP0330,DIDÁTICA DAS CIÊNCIAS,666
FUP0332,RECURSOS DIDÁTICOS PARA O ENSINO DE CIÊNCIAS,666
FUP0333,CUSTOS AGROINDUSTRIAIS,666
FUP0334,GESTÃO DA QUALIDADE,666
FUP0335,GESTÃO DE PESSOAS,666
FUP0336,PESQUISA OPERACIONAL,666
FUP0339,TÓPICOS AVANÇADOS EM GESTÃO DO AGRONEGÓCIO,666
FUP0342,PLANEJAMENTO ESTRATÉGICO E EMPRESARIAL,666
FUP0343,INOVAÇÃO TECNOLÓGICA,666
FUP0344,REGULAÇÃO E POLÍTICAS PÚBLICAS,666
FUP0345,SISTEMA DE INFORMAÇÃO E AGRONEGÓCIO,666
FUP0346,ANÁLISE DE DECISÕES E ADMINISTRAÇÃO DE RISCOS,666
FUP0348,INTRODUÇÃO AO CÁLCULO,666
FUP0349,SISTEMA EDUCACIONAL BRASILEIRO,666
FUP0350,ENSINO DE GEOCIÊNCIAS,666
FUP0351,LUZ E SOM,666
FUP0353,EDUCAÇÃO AMBIENTAL E ENSINO DE CIÊNCIAS,666
FUP0355,CÉLULA,666
FUP0358,SOCIEDADE E NATUREZA,666
FUP0360,FUNDAMENTOS DAS CIÊNCIAS DA NATUREZA,666
FUP0362,ENERGIA E DINÂMICA DAS TRANSFORMAÇÕES QUÍMICAS,666
FUP0363,ELETROMAGNETISMO EM CIÊNCIAS,666
FUP0368,NOVA ECONOMIA INSTITUCIONAL,666
FUP0369,GESTÃO DA CADEIA DE SUPRIMENTOS,666
FUP0372,SISTEMAS AGROINDUSTRIAIS NO CENTRO-OESTE,666
FUP0373,AGRONEGÓCIO E DESENVOLVIMENTO REGIONAL,666
FUP0374,ECONOMIA POLÍTICA 1,666
FUP0375,FILOSOFIA 1,666
FUP0377,TEORIA PEDAGÓGICA 1,666
FUP0379,POLITICA EDUCACIONAL 1,666
FUP0381,ESCOLA E EDUCAÇÃO DO CAMPO 1,666
FUP0384,PESQUISA E MEMÓRIA 1,666
FUP0386,PRÁTICAS PEDAGÓGICAS 1,666
FUP0390,ORGANIZAÇÃO ESCOLAR E MÉTODO DO TRABALHO PEDAGÓGICO 1,666
FUP0392,TEORIA PEDAGÓGICA 2,666
FUP0397,ECONOMIA POLITICA 2,666
FUP0400,FILOSOFIA 2,666
FUP0403,PRÁTICAS PEDAGÓGICAS 2,666
FUP0405,OUTRAS FORMAS DE ATIVIDADES: OFICINA INFORMÁTICA 1,666
FUP0407,MECÂNICA APLICADA AS CIÊNCIAS,666
FUP0408,TRABALHO DE CONCLUSÃO DE CURSO 1,666
FUP0409,BIODIVERSIDADE BRASILEIRA,666
FUP0410,TECNOLOGIAS DE PRODUTOS AGROINDUSTRIAIS,666
FUP0411,GESTÃO AMBIENTAL,666
FUP0412,GESTÃO DE COOPERATIVAS,666
FUP0413,PESQUISA DE MERCADO E COMPORTAMENTO DO CONSUMIDOR,666
FUP0414,TRANSPORTE E LOGÍSTICA AGROINDUSTRIAL,666
FUP0417,PRÁTICAS PEDAGÓGICAS 3,666
FUP0427,ORGANIZAÇÃO ESCOLAR E MÉTODO DO TRABALHO PEDAGÓGICO 2,666
FUP0429,FILOSOFIA 3,666
FUP0431,TEORIA PEDAGÓGICA 3,666
FUP0434,CLIMATOLOGIA E MUDANÇAS CLIMÁTICAS GLOBAIS,666
FUP0435,TEORIA DO DESENVOLVIMENTO SUSTENTÁVEL,666
FUP0436,FUNDAMENTOS DA ABORDAGEM ECOSSISTEMICA A SAÚDE HUMANA,666
FUP0438,QUÍMICA AMBIENTAL,666
FUP0440,CONFLITOS SOCIOAMBIENTAIS,666
FUP0441,SOCIOLOGIA DO AMBIENTALISMO,666
FUP0442,TEORIA DE SISTEMAS,666
FUP0443,INTRODUÇÃO À SAÚDE PÚBLICA E AMBIENTAL,666
FUP0445,ELABORAÇÃO E ANÁLISE DE PROJETOS AGROINDUSTRIAIS,666
FUP0446,GESTÃO DE NEGÓCIOS INTERNACIONAIS,666
FUP0458,DESENVOLVIMENTO HUMANO E APRENDIZAGEM,666
FUP0460,DESENVOLVIMENTO HUMANO E APRENDIZAGEM 2,666
FUP0466,FILOSOFIA 4,666
FUP0473,TRABALHO DE CONCLUSÃO DE CURSO 2,666
FUP0499,PRÁTICAS PEDAGÓGICAS 4,666
FUP0501,EXTENSÃO RURAL NO AGRONEGÓCIO,666
FUP0506,FUNDAMENTOS DA LÍNGUÍSTICA,666
FUP0509,ESTUDOS LITERÁRIOS 1: LITERATURA E NAÇÃO,666
FUP0513,MECÂNICA E VIDA NO CAMPO,666
FUP0516,COMPOSIÇÃO DO UNIVERSO,666
FUP0518,POLÍTICA INTERNACIONAL DESENVOLVIMENTO E AGRONEGÓCIO,666
FUP0520,GEOPROCESSAMENTO,666
FUP0521,ADMINISTRAÇÃO PÚBLICA,666
FUP0522,PLANEJAMENTO AMBIENTAL,666
FUP0523,ECOSSISTEMAS TERRESTRES AQUATICOS E INTERFACES,666
FUP0524,ORGANIZAÇÃO E MÉTODOS,666
FUP0525,GESTÃO AMBIENTAL EMPRESARIAL,666
FUP0526,GESTÃO E INOVAÇÃO TECNOLÓGICA,666
FUP0527,BOTÂNICA,666
FUP0528,ZOOLOGIA,666
FUP0529,COMERCIALIZAÇÃO DE PRODUTOS AMBIENTAIS E MARKETING AMBIENTAL,666
FUP0530,PLANEJAMENTO E GESTÃO DE RECURSOS HÍDRICOS,666
FUP0531,ECONOMIA E MEIO AMBIENTE,666
FUP0533,RECUPERAÇÃO ÁREAS DEGRADADAS,666
FUP0534,DIREITO E LEGISLAÇÃO AMBIENTAL,666
FUP0535,GESTÃO AMBIENTAL URBANA E REGIONAL,666
FUP0536,CONTABILIDADE AMBIENTAL,666
FUP0537,ESTÁGIO SUPERVISIONADO EM ENSINO DE CIÊNCIAS NATURAIS 1,666
FUP0538,LABORATÓRIO DE FÍSICA,666
FUP0540,"TERRA, AGRICULTURA FAMILIAR E LITERATURA",666
FUP0541,ESTÁGIO SUPERVISIONADO EM ENSINO DE CIÊNCIAS NATURAIS 2,666
FUP0542,ESTÁGIO SUPERVISIONADO EM ENSINO DE CIÊNCIAS NATURAIS 3,666
FUP0543,ESTÁGIO SUPERVISIONADO EM ENSINO DE CIÊNCIAS NATURAIS 4,666
FUP0545,AGRICULTURA E MEIO AMBIENTE,666
FUP0546,ESTATÍSTICA E ECOLOGIA NUMÉRICA,666
FUP0548,GESTÃO DE EFLUENTES LÍQUIDOS E ÁGUAS RESIDUAIS,666
FUP0549,INSTRUMENTOS DE AVALIAÇÃO DE IMPACTO AMBIENTAL,666
FUP0552,TÓPICOS ESPECIAIS EM GESTÃO AMBIENTAL,666
FUP0553,TRABALHO DE CONCLUSÃO DE CURSO EM GESTÃO AMBIENTAL 1,666
